unique_id,title,author,total_score,main_link,image_link,update_date,episode,omnibus,story,daily,comic,fantasy,action,drama,pure,sensibility,thrill,historical,sports,pay,episode_cnt,total_comments,episode_score,like_count,intro
440439,플라스틱 걸,리나/새달,9.9,https://comic.naver.com/webtoon/list.nhn?titleId=440439,https://shared-comic.pstatic.net/thumb/webtoon/440439/thumbnail/title_thumbnail_20120131115448_t83x90.jpg,2012.07.11,None,None,story,None,comic,None,None,None,pure,None,None,None,None,0,24,39875,9.905,1196,"차갑고도 화려한 도시의 여자 차도연! 위기에 빠진 그녀가 진정한 삶의 아름다움을 찾는다!
본 연재작은  당선 작품입니다."
63455,불량 뱀파이어,이유정,9.16,https://comic.naver.com/webtoon/list.nhn?titleId=63455,https://shared-comic.pstatic.net/thumb/webtoon/63455/thumbnail/title_thumbnail_20090401141805_t83x90.jpg,2011.08.08,None,None,story,None,None,fantasy,None,None,None,None,None,None,None,1,10,16452,9.33,223,"독특한 만화적 감수성과 색다른 그림 스타일을 지닌 이유정 작가의 신작
뱀파이어지만 절대 사람을 물지 않는 주인공과 생을 꿈꾸며 물리고 싶어 하는 엽기 노인. 그들의 이야기가 펼쳐진다."
20762,AA,"선정,지숙",9.67,https://comic.naver.com/webtoon/list.nhn?titleId=20762,https://shared-comic.pstatic.net/thumb/webtoon/20762/thumbnail/thumbnail_title_20762_83x90.gif,2007.08.02,None,None,story,None,None,None,None,None,pure,None,None,None,None,0,56,141280,9.669464285714287,204315,"대머리 사절을 외치는 여인과 
대머리 일것 같은 그녀의 이상형이 벌이는 로맨틱 코미디 액션 드라마!"
642700,공복의 저녁식사,김계란,9.83,https://comic.naver.com/webtoon/list.nhn?titleId=642700,https://shared-comic.pstatic.net/thumb/webtoon/642700/thumbnail/title_thumbnail_20141219235553_t83x90.jpg,2018.08.31,None,None,story,None,None,None,None,drama,None,None,None,None,None,0,179,1007422,9.842011173184376,93,세상에는 왜 이렇게 맛있는 게 많을까만두와의 저녁식사를 통한 식탐소녀 복희의 좌충우돌 성장기
358286,단편 할머니/나는내일죽는다,태발,9.89,https://comic.naver.com/webtoon/list.nhn?titleId=358286,https://shared-comic.pstatic.net/thumb/webtoon/358286/thumbnail/title_thumbnail_20110904004712_t83x90.jpg,2011.09.25,None,None,story,None,None,None,None,drama,None,None,None,None,None,0,9,20197,9.887777777777776,60,"단편 '할머니' / '나는 내일 죽는다'
 태발 작가의 강렬한 단편 두 편."
710760,이츠마인,럭스,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=710760,https://shared-comic.pstatic.net/thumb/webtoon/710760/thumbnail/thumbnail_IMAG10_c87cd43e-e5a1-4b66-b0c5-c6f9bdbacd51.jpg,2018.09.04,None,None,story,None,None,None,None,drama,None,None,thrill,None,None,0,17,49948,9.960588235294116,589919,"""어떻게 해야 너와 가까워질 수 있을까.""오늘도 소년은 소녀의 뒷모습을 바라본다."
471284,후유증,김선권,9.37,https://comic.naver.com/webtoon/list.nhn?titleId=471284,https://shared-comic.pstatic.net/thumb/webtoon/471284/thumbnail/title_thumbnail_20120521140700_t83x90.jpg,2012.12.22,None,None,story,None,None,None,None,None,None,None,thrill,None,None,1,3,18297,9.773333333333332,10522,"한 순간의 사고 이후 조금씩 나타나는 후유증.
안대용의 삶은 그때부터 모든 것이 틀어지기 시작했다.
 김선권 작가 신작."
25735,어서오세요.305호에,와난,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=25735,https://shared-comic.pstatic.net/thumb/webtoon/25735/thumbnail/thumbnail_title_25735_83x90.gif,2011.09.29,None,None,story,None,None,None,None,drama,None,None,None,None,None,1,11,27600,9.95636363636364,22859,"평범하게 자라온 대한건아 김정현, 그리고 그의 룸메이트 김호모.
하나부터 열까지 정반대인 그들이 겪는 민감하고 민망한 이야기들."
22043,에피소드메이비,정마루,9.86,https://comic.naver.com/webtoon/list.nhn?titleId=22043,https://shared-comic.pstatic.net/thumb/webtoon/22043/thumbnail/thumbnail_title_22043_83x90.gif,2008.06.24,None,None,story,None,None,None,None,None,pure,None,None,None,None,0,127,236161,9.870787401574805,260,"사랑의 서로 다른 시각
또 각자의 이야기 그리고 그들의 꿈... Maybe…"
511447,어빌리티,손제호/이광수,9.76,https://comic.naver.com/webtoon/list.nhn?titleId=511447,https://shared-comic.pstatic.net/thumb/webtoon/511447/thumbnail/title_thumbnail_20121017183412_t83x90.jpg,2016.01.22,None,None,story,None,None,fantasy,action,None,None,None,None,None,None,0,62,231192,9.761147540983602,28477,"조금 편리한 능력일 뿐이라고 생각했다. 그 일이 있기 전까지...
'노블레스' 손제호/이광수의 스마트툰 신작!"
25695,향수,석우,9.93,https://comic.naver.com/webtoon/list.nhn?titleId=25695,https://shared-comic.pstatic.net/thumb/webtoon/25695/thumbnail/thumbnail_title_25695_83x90.gif,2008.11.25,None,None,story,None,None,None,None,None,None,None,thrill,None,None,1,5,7211,9.927999999999999,55352,"행복했었던 나의 어린 시절. 그러나, 그에게는 잔인한 기억일지도 모른다. 
향수, 그 잔인한 추억"
517773,방과 후 전쟁활동,하일권,9.82,https://comic.naver.com/webtoon/list.nhn?titleId=517773,https://shared-comic.pstatic.net/thumb/webtoon/517773/thumbnail/title_thumbnail_20140412134104_t83x90.jpg,2013.12.21,None,None,story,None,None,fantasy,None,drama,None,None,None,None,None,1,5,123012,9.93,2523,"지구 종말. 우리는 이제 학생이 아닌 군인이다.
'목욕의 신', '삼봉이발소' 하일권 신작 "
26460,N의등대-busted,조석,9.87,https://comic.naver.com/webtoon/list.nhn?titleId=26460,https://shared-comic.pstatic.net/thumb/webtoon/26460/thumbnail/thumbnail_title_26460_83x90.gif,2009.01.28,None,None,story,None,None,None,None,None,None,None,thrill,None,None,0,25,55130,9.8736,10874,"동일한 세계의 색다른 4가지 이야기. 함께 볼 수도, 따로 볼 수도 있는 멀티 플롯 프로젝트 만화 
조석 작가의 N의등대 busted 편."
677737,대가리,정종택,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=677737,https://shared-comic.pstatic.net/thumb/webtoon/677737/thumbnail/title_thumbnail_20160415184239_t83x90.jpg,2018.08.31,None,None,story,None,None,None,action,None,None,None,None,None,None,0,124,313448,9.942903225806472,3142,무법지대 아랑공고에서우주제일 '굿 스튜던트'를 꿈꾸는 김구의 가슴 뜨거운 액션활극
597481,찌질의 역사,김풍/심윤수,9.89,https://comic.naver.com/webtoon/list.nhn?titleId=597481,https://shared-comic.pstatic.net/thumb/webtoon/597481/thumbnail/title_thumbnail_20160803222246_t83x90.jpg,2017.03.08,None,None,story,None,None,None,None,drama,None,None,None,None,None,1,11,32296,9.952727272727275,173815,"스무살 소년들이 남자로 진화한다
평생을 철들지 못하는 우리들의 찌질한 이야기"
670149,테러맨,한동우/고진호,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=670149,https://shared-comic.pstatic.net/thumb/webtoon/670149/thumbnail/thumbnail_IMAG10_e7b9a026-42a9-447c-a5b5-af0c71626e50.jpg,2018.08.30,None,None,story,None,None,None,action,None,None,None,None,None,None,0,122,262496,9.961967213114773,6978,한 사람이라도 더 살릴 수 있다면 테러리스트가 되어도 상관없어.
459546,삼봉이발소,하일권,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=459546,https://shared-comic.pstatic.net/thumb/webtoon/459546/thumbnail/title_thumbnail_20120321153126_t83x90.jpg,2012.11.28,None,None,story,None,None,None,None,drama,None,None,None,None,None,1,5,28088,9.922,300612,"'너무 불공평해. 태어날 때부터 인생의 반이 결정되어 있잖아!'
외모지상주의에 상처받은 이들을 치유하는 감동의 웹툰
'목욕의 신', '3단합체 김창남' 하일권 작가의 데뷔작 "
710761,하드캐리,조양,9.88,https://comic.naver.com/webtoon/list.nhn?titleId=710761,https://shared-comic.pstatic.net/thumb/webtoon/710761/thumbnail/thumbnail_IMAG10_9f8253a1-2318-4c0d-8d9e-f044f2203d4c.jpg,2018.08.29,None,None,story,None,None,fantasy,None,None,None,None,None,None,None,0,16,39473,9.899375,249153,"""그 티어에 잠이 오냐?""천상계 듀오의 프로게이머 도전기."
702422,니편내편,미티,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=702422,https://shared-comic.pstatic.net/thumb/webtoon/702422/thumbnail/thumbnail_IMAG10_8a7d3a98-291e-4fec-b399-7b8219c90854.jpg,2018.09.02,None,None,story,None,None,fantasy,None,drama,None,None,thrill,None,None,0,44,68958,9.931162790697673,82169,외로운 인생사진만 찍으면 누구든 내 편이 된다?!
552960,더 게이머,성상영/상아,8.54,https://comic.naver.com/webtoon/list.nhn?titleId=552960,https://shared-comic.pstatic.net/thumb/webtoon/552960/thumbnail/title_thumbnail_20130905153649_t83x90.jpg,2018.08.30,None,None,story,None,None,fantasy,action,None,None,None,None,None,None,0,240,1376637,8.536916666666675,284344,"이유도 모른 채 현실이 게임처럼 뒤바뀐다면 어떻게 될까?레벨이 오르고, 스테이터스를 올릴 수 있다면?게임이 되어 버린 현실 속 모험기!"
670150,나노리스트,민송아,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=670150,https://shared-comic.pstatic.net/thumb/webtoon/670150/thumbnail/title_thumbnail_20160122200146_t83x90.jpg,2018.08.31,None,None,story,None,None,fantasy,action,drama,None,None,None,None,None,0,133,395688,9.980150375939859,138924,내게 날아온 달콤살벌한 선물 나노 안드로이드들의 비밀을 밝혀라!
26108,언더프린,브림스,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=26108,https://shared-comic.pstatic.net/thumb/webtoon/26108/thumbnail/title_thumbnail_20110422102030_t83x90.jpg,2015.06.17,None,None,story,None,None,fantasy,None,None,None,None,None,None,None,1,68,344667,9.954852941176474,71787,"삶의 가장 큰 의미인 가족을 지키기 위한
그의 눈부신 사투가 시작된다."
26107,새끼손가락,이익수,9.93,https://comic.naver.com/webtoon/list.nhn?titleId=26107,https://shared-comic.pstatic.net/thumb/webtoon/26107/thumbnail/thumbnail_title_26107_83x90.gif,2009.10.13,None,None,story,None,None,None,None,drama,None,None,None,None,None,0,76,89476,9.938026315789486,6460,"용호는 출소후 홀어머니를 위해 새 출발을 다짐하지만..
자신으로 인해 누워만 있는 한 소녀의 존재를 알게 된다."
142911,멜로홀릭,팀겟네임,9.93,https://comic.naver.com/webtoon/list.nhn?titleId=142911,https://shared-comic.pstatic.net/thumb/webtoon/142911/thumbnail/title_thumbnail_20100304183459_t83x90.jpg,2011.08.16,None,None,story,None,None,None,None,None,None,None,thrill,None,None,1,11,37433,9.94181818181818,3231,"교수인형,우월한하루의 팀겟네임.그들의 시니컬 로맨스,'당신은 사랑에 중독되어 보셨습니까?'"
570506,최강전설 강해효,최병열,9.71,https://comic.naver.com/webtoon/list.nhn?titleId=570506,https://shared-comic.pstatic.net/thumb/webtoon/570506/thumbnail/title_thumbnail_20130710192300_t83x90.jpg,2018.08.29,None,None,story,None,None,None,action,drama,None,None,None,None,None,0,261,2336845,9.656513409961685,474185,맹수같이 거친 문제아 학생들만 모여있는 최강고등학교!!그곳에서 변화가 시작되었다.
25050,태왕광개토,청안랑/김인호,9.76,https://comic.naver.com/webtoon/list.nhn?titleId=25050,https://shared-comic.pstatic.net/thumb/webtoon/25050/thumbnail/thumbnail_title_25050_83x90.gif,2008.06.20,None,None,story,None,None,None,None,None,None,None,None,historical,None,0,58,37072,9.766724137931037,452519,"고구려 19대 왕! 한반도 역사상 최대의 영토를 확장한 정복 군주.
고구려의 세력권을 넓히고 동북아시아 패자로서의 자주성을 드높인 광개토태왕의 이야기가 만화로 펼쳐진다."
557676,다이스(DICE),윤현석,9.57,https://comic.naver.com/webtoon/list.nhn?titleId=557676,https://shared-comic.pstatic.net/thumb/webtoon/557676/thumbnail/thumbnail_IMAG10_e44c2148-c07b-4ccb-b53a-1fee1c6e2122.jpg,2018.09.01,None,None,story,None,None,fantasy,None,None,None,None,None,None,None,0,260,2458050,9.643217054263587,105,모든 걸 바꾸는 정육면체 - [다이스].다이스(DICE)를 둘러싼 소년소녀들의 판타지 게임!
714839,병의 맛,하일권,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=714839,https://shared-comic.pstatic.net/thumb/webtoon/714839/thumbnail/thumbnail_IMAG10_ab5de504-0445-42ca-bfb6-c4afe885a85a.jpg,2018.08.31,None,None,story,None,None,fantasy,None,drama,None,sensibility,None,None,None,0,5,9812,9.97,177487,학교가기 싫음. 친구 없음. 혼자밥 먹음.이런 나에게 무언가 생겨나기 시작했다.
655748,공주는 잠 못 이루고,하가,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=655748,https://shared-comic.pstatic.net/thumb/webtoon/655748/thumbnail/title_thumbnail_20150612234533_t83x90.jpg,2015.09.26,None,None,story,None,None,None,None,drama,pure,None,None,None,None,0,15,64754,9.943999999999999,426341,"당신 없이는 살 수 없어
나는 구원 받을 수 있습니까?"
478262,레사(lessa),POGO,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=478262,https://shared-comic.pstatic.net/thumb/webtoon/478262/thumbnail/title_thumbnail_20131205231823_t83x90.jpg,2013.08.08,None,None,story,None,None,fantasy,action,None,None,None,None,None,None,0,60,268711,9.952500000000002,68873,"어느날부턴가, 사람들은 디맨으로 변한다.매일밤 계속되는 습격, 그리고 동생을 찾는 한 남자.그 혼돈 속에서 신이 눈을 뜬다!"
337964,타임인조선,이윤창,9.93,https://comic.naver.com/webtoon/list.nhn?titleId=337964,https://shared-comic.pstatic.net/thumb/webtoon/337964/thumbnail/title_thumbnail_20110613111940_t83x90.jpg,2013.08.26,None,None,story,None,comic,None,None,None,None,None,None,None,None,1,16,49127,9.959375,19933,'백투더퓨처'를 꿈꾸는 준재와 철수의 조선견문록!
698918,원주민 공포만화,원주민,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=698918,https://shared-comic.pstatic.net/thumb/webtoon/698918/thumbnail/thumbnail_IMAG10_1ffbcabb-b5fd-41d8-9500-faaee1d3cbb4.jpg,2018.09.03,None,None,story,None,comic,None,None,None,None,None,thrill,None,None,0,58,154992,9.930517241379313,64566,"끝까지 방심하지 말 것!
당신의 상상을 뛰어넘는 본격 반전 공포 스릴러가 온다!"
258205,프로젝트 X,태발,9.89,https://comic.naver.com/webtoon/list.nhn?titleId=258205,https://shared-comic.pstatic.net/thumb/webtoon/258205/thumbnail/title_thumbnail_20140412125648_t83x90.jpg,2011.07.18,None,None,story,None,None,None,None,None,None,None,thrill,None,None,1,5,13303,9.89,16940,"모든 인간에겐 공통점이 있다. 세상에 나온 이상 가질 수 밖에 없는 본능, 자기 자신을 위한 이기심.
이기심은 자기 자신을 강인하게 만들어 주기도 하지만 때론 세상과 주위의 모든것을 파괴 하기도 한다."
537990,싸귀2 : 퇴마록,임인스,9.69,https://comic.naver.com/webtoon/list.nhn?titleId=537990,https://shared-comic.pstatic.net/thumb/webtoon/537990/thumbnail/title_thumbnail_20140709192657_t83x90.jpg,2015.01.14,None,None,story,None,None,fantasy,None,drama,None,None,None,None,None,0,85,677464,9.920921052631572,2747,영혼들과 대화하는 소년 소녀의 두번째 이야기!
713975,데드라이프,후렛샤/임진국,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=713975,https://shared-comic.pstatic.net/thumb/webtoon/713975/thumbnail/thumbnail_IMAG10_2c34bc9e-747c-4257-bf48-a67a560dca0a.jpg,2018.09.02,None,None,story,None,None,fantasy,action,None,None,None,thrill,None,None,0,7,12967,9.952857142857145,72773,"지능을 가진 좀비,세상을 파멸시킬 것인가 구원할 것인가."
551651,악플게임,미티,9.84,https://comic.naver.com/webtoon/list.nhn?titleId=551651,https://shared-comic.pstatic.net/thumb/webtoon/551651/thumbnail/title_thumbnail_20130412185358_t83x90.jpg,2014.02.15,None,None,story,None,None,None,None,drama,None,None,None,None,None,1,5,174982,9.626,21949,"우승상금 10억! 
대한민국 최고의 악플러를 뽑는 대회가 펼쳐진다. 
,  미티 작가 신작!"
651617,연애의 정령,김호드,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=651617,https://shared-comic.pstatic.net/thumb/webtoon/651617/thumbnail/thumbnail_IMAG10_6e112c5d-a48f-4eca-9e0f-b8f8fb048346.jpg,2018.09.01,None,None,story,daily,comic,fantasy,None,None,None,None,None,None,None,0,174,404009,9.966149425287382,7051,"남중·남고·공대·군대의 길을 걷는 자, 문오중. 그에게 뜬금없이 연애의 정령이 파견되는데..."
